id,rating,tags
60963,1400,greedy|implementation|sortings|two pointers
60960,1400,math|number theory
60895,2600,brute force|data structures|dp|implementation
60892,2000,constructive algorithms|dfs and similar|graphs|greedy|trees
60889,1700,binary search|brute force|constructive algorithms|greedy|sortings
60886,1500,brute force|dp|implementation
60883,1300,brute force|implementation|math
60880,1000,brute force|constructive algorithms|implementation|math
60803,1500,binary search|greedy
60800,800,implementation|math
60655,2400,brute force|math|number theory
60652,2600,dfs and similar|dp|graphs|greedy|trees
60649,2000,constructive algorithms|dp|greedy|math|strings
60646,1700,binary search|constructive algorithms|implementation|math
60643,1100,brute force|implementation|number theory
60640,800,implementation|math
60578,3400,data structures|divide and conquer|graphs|trees
60575,2800,data structures|graphs|shortest paths
60572,2500,brute force|combinatorics|dp|number theory
60569,2200,bitmasks|dp
60566,1900,data structures|hashing|sortings|strings
60563,1400,greedy|math|number theory
60560,1000,implementation
60495,3400,expression parsing|math|number theory
60492,3200,combinatorics|dp|math
60489,2400,brute force|combinatorics|dp|string suffix structures
60486,2200,data structures
60483,1600,binary search|dp
60480,1700,constructive algorithms|dfs and similar
60418,3200,combinatorics|divide and conquer|dp|fft|math|number theory
60415,2600,bitmasks|dp|greedy
60412,2400,constructive algorithms|graphs|shortest paths
60409,2000,data structures
60406,1300,dfs and similar|dsu|graphs|interactive|trees
60403,1100,binary search|data structures|games|greedy|sortings|strings
60400,800,brute force|graphs|math|number theory
60332,2600,bitmasks|brute force|fft|strings|trees
60329,2100,binary search|data structures|greedy|sortings
60326,2200,brute force|constructive algorithms|dp|implementation|strings
60323,1100,brute force|implementation
60320,1200,constructive algorithms|greedy|implementation
60246,2500,brute force|constructive algorithms|interactive
60243,1600,brute force|constructive algorithms|implementation
60240,1000,dp|greedy|math
60021,3500,dfs and similar|dsu|graphs|interactive
60018,3200,bitmasks|brute force|combinatorics|dp
60015,2800,constructive algorithms|implementation|interactive|trees
60012,2600,data structures|divide and conquer|dp|matrices
60009,1900,brute force|data structures|dfs and similar|dp|implementation
60006,1600,binary search|greedy|math
60003,1300,geometry|implementation
60000,800,binary search|brute force|implementation|math
59932,2400,data structures|probabilities
59929,2000,binary search|data structures
59926,1500,greedy|implementation|two pointers
59923,1200,brute force|constructive algorithms|geometry
59920,800,greedy|implementation|math|number theory
59855,2300,constructive algorithms|dfs and similar|graphs|trees
59852,2100,binary search|data structures|greedy|two pointers
59849,2100,constructive algorithms|data structures|greedy
59846,1400,constructive algorithms|math
59843,1500,implementation|strings
59840,800,implementation|math
59775,2500,brute force|combinatorics|dp|math
59772,1700,dfs and similar|expression parsing|implementation|strings
59769,1800,dp|greedy|sortings
59766,1300,implementation
59763,900,implementation|strings
59760,800,brute force|math
59698,2100,constructive algorithms|graphs|trees
59695,2200,data structures|greedy|two pointers
59692,1900,greedy|implementation|math
59689,1500,constructive algorithms|greedy|math
59686,1600,constructive algorithms|implementation|math
59683,900,implementation|strings
59680,800,implementation|math
59603,1400,implementation
59600,900,implementation|strings
59532,3200,strings|two pointers
59529,3200,geometry
59526,2400,bitmasks|brute force|dp
59523,1900,bitmasks|divide and conquer|interactive
59520,1500,dfs and similar|graphs
59452,2200,binary search|bitmasks|brute force|dp
59449,1800,dfs and similar|dp|graphs|trees
59446,1500,brute force|constructive algorithms|math|number theory
59443,1200,binary search|bitmasks|constructive algorithms|implementation
59440,1200,constructive algorithms|greedy|implementation
59363,1500,brute force|math|number theory
59360,1000,implementation|math|number theory
59292,3400,data structures|string suffix structures
59289,2900,data structures|dfs and similar|trees
59286,2600,constructive algorithms|dfs and similar|graphs
59283,1600,dfs and similar|dp|dsu
59280,1600,dfs and similar|math
59203,1200,constructive algorithms
59200,1300,brute force|implementation
59132,3000,brute force|data structures|dp|flows|math|probabilities|sortings
59129,3400,graph matchings
59126,2500,data structures
59123,1900,binary search|data structures|dfs and similar|graphs|trees
59120,1700,constructive algorithms|greedy
58975,3300,constructive algorithms|math
58972,3300,graph matchings|graphs|greedy|schedules
58892,2900,constructive algorithms|flows|greedy|math
58889,2800,math|matrices
58812,2500,dp|trees
58809,1600,math|number theory
58806,1600,combinatorics|constructive algorithms|greedy|math
58803,1100,greedy|number theory|sortings
58800,800,implementation|strings
58735,2500,bitmasks|constructive algorithms|implementation|math
58732,2100,dfs and similar|dp|trees
58729,1700,implementation
58726,1600,binary search|dp|greedy|two pointers
58723,800,brute force|greedy|implementation|math
58720,800,implementation|strings
58655,2200,data structures|dsu|graphs|trees
58652,2400,constructive algorithms|data structures|math|two pointers
58649,1600,data structures|hashing
58646,1800,constructive algorithms|dp|greedy|two pointers
58643,1100,math
58640,1000,implementation
58575,2300,dfs and similar|graphs
58572,2100,greedy|sortings
58569,1700,binary search|greedy|sortings
58566,1200,binary search|constructive algorithms|greedy|implementation|math
58563,1000,dp|greedy
58560,800,brute force|constructive algorithms|implementation|math
58495,1900,brute force|data structures|implementation|math|number theory
58492,2200,dp|games
58489,2200,brute force|data structures|greedy|sortings
58486,1600,dfs and similar|dsu|graphs|greedy
58483,1100,constructive algorithms|greedy
58480,800,implementation|strings
58433,3200,data structures
58430,3200,graphs
58427,1900,dp
58424,2000,dp|flows|graphs|greedy
58421,1300,constructive algorithms|implementation
58418,1600,implementation
58415,3100,
58412,2200,greedy|implementation
58409,2200,greedy|implementation|math
58406,2100,binary search|dfs and similar
58403,1800,constructive algorithms|interactive
58400,1800,greedy|implementation
58335,2500,dp
58332,1900,constructive algorithms|data structures|graphs|greedy|sortings
58329,1700,constructive algorithms|greedy|math
58326,1700,binary search|greedy|sortings
58323,1200,dp|implementation
58320,900,implementation|strings
58175,2300,binary search|dp|greedy
58172,2300,data structures|hashing|string suffix structures|strings
58169,1800,constructive algorithms|flows|greedy
58166,1400,constructive algorithms|interactive|math
58163,1600,expression parsing|implementation|strings
58160,1000,brute force|dfs and similar|math
58018,3300,
58015,2900,games|greedy
58012,2600,brute force|greedy
58009,1800,data structures|greedy
58006,1600,brute force|constructive algorithms|implementation|strings
58003,1200,implementation|math
58000,1000,implementation
57938,2600,bitmasks|graphs|math|number theory|trees
57935,2700,combinatorics|dp|trees
57932,2900,dp|flows|greedy
57929,1900,data structures|greedy|strings
57926,1800,greedy|hashing|implementation|math|number theory|sortings
57923,1500,brute force|greedy|implementation|math
57920,1000,implementation
57855,2300,dsu|graphs|greedy|implementation
57852,2200,constructive algorithms|dfs and similar|flows|graphs|greedy
57849,1600,dfs and similar|dsu|graphs|greedy|implementation
57846,1600,greedy
57843,1100,expression parsing|implementation|strings
57840,800,implementation|math|sortings
57775,2800,chinese remainder theorem|data structures|implementation|number theory|two pointers
57772,2900,combinatorics|dp
57769,1900,binary search|data structures|dfs and similar|greedy|strings|trees
57766,1600,data structures|dsu
57763,1200,implementation|strings
57760,1300,brute force|implementation
57692,2700,binary search|dp
57689,2000,constructive algorithms|data structures|greedy|math
57686,1800,dp|graphs
57683,1100,implementation|math|sortings|strings
57680,800,implementation
57615,3100,data structures
57612,3100,implementation
57609,3100,data structures|dp|sortings
57606,3100,constructive algorithms
57603,2400,dfs and similar|flows
57600,2000,greedy
57523,1400,greedy
57520,1100,implementation
57452,3300,bitmasks|graphs
57449,2900,dp|hashing|trees
57446,2300,data structures|math|matrices
57440,1700,dp|implementation|math
57384,2800,geometry
57381,2400,math|probabilities
57378,2400,flows
57375,2600,data structures
57372,1900,dfs and similar
57369,1900,games|matrices|probabilities
57366,1200,implementation|sortings
57363,2700,dp|greedy
57360,2900,math|number theory
57283,1300,greedy|two pointers
57280,800,implementation
57212,3400,combinatorics|fft|graphs|math
57209,3100,constructive algorithms
57206,2700,dfs and similar|divide and conquer|dsu|trees
57203,2300,binary search|constructive algorithms|graphs|shortest paths
57200,1600,constructive algorithms|math
57123,1200,implementation|sortings
57120,1100,implementation|math
57052,3300,binary search|dp
57049,2700,binary search|data structures
57046,2300,dp|sortings
57043,2200,binary search|constructive algorithms|interactive
57040,1400,data structures|implementation
56972,2500,data structures|math|probabilities
56969,2200,combinatorics|dp|math
56966,1600,greedy|math
56963,1100,implementation|strings
56960,800,implementation|math
56892,2300,math|number theory|probabilities
56889,1900,combinatorics|dfs and similar|graphs|math
56886,1700,dp
56883,1400,constructive algorithms|implementation
56880,800,brute force|implementation
56815,2400,brute force|data structures|hashing|interactive|string suffix structures|strings
56812,2000,dfs and similar|dp
56809,2500,math|number theory
56806,1500,constructive algorithms|math
56803,1400,brute force|sortings
56800,800,implementation
56723,1500,greedy|implementation|sortings
56720,900,implementation
56652,3100,dp|math
56649,2900,flows
56646,2300,data structures|dfs and similar|dp|graphs|greedy|trees
56643,1900,constructive algorithms|greedy|implementation|math
56640,1200,constructive algorithms|greedy|implementation|strings
56572,2400,data structures
56569,2200,bitmasks|data structures|dfs and similar|implementation
56566,1500,math|number theory
56563,1300,graphs
56560,800,implementation
56492,2500,data structures|implementation
56489,1800,binary search|bitmasks|data structures|trees
56486,1600,dp|strings
56483,1100,binary search|dp|implementation
56480,900,brute force|geometry|implementation
56403,1100,games|math
56400,800,implementation
56332,3300,data structures|geometry|trees
56329,3100,flows|greedy
56326,2900,dp|graphs|implementation|math
56323,2500,dp|graphs|greedy
56320,1600,brute force|data structures|implementation
56252,2600,dp|number theory
